Latitude,Longitude,PlaneModel,PlaneAirlines
40.0308,-75.180199,2005 EMBRAER EMB-145XR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
31.6713,-84.9079,2000 BOEING 737-7H4,Southwest Airlines
32.900253,-83.183258,1980 CESSNA 414A,"SHIPLEY CHARLES F III     - LEXINGTON, SC"
43.710434,21.902523,Boeing 777 3F2ER,Turkish Airlines
24.16294,117.50951,Airbus A321 213,Air China
50.80944,6.390076,Reims/Cessna F172P,Private
26.438507,119.624478,Airbus A320 214,West Air
32.080078,-81.977791, AIRBUS A320-232,Spirit Airlines
38.85672,-77.041718,2000 AIRBUS INDUSTRIE A319-112,American Airlines
35.536102,-97.606087,2005 EMBRAER EMB-145LR,American Eagle - Envoy Air
53.597397,-0.697946,2005 AIRBUS A330-323,"DELTA AIR LINES INC     - ATLANTA, GA"
37.121406,-76.120267,Airbus A319 112,United Airlines
49.102184,6.302394,,
47.378493,17.699115,Airbus A320 232,Wizz Air
43.541245,1.121755,Airbus A330 202,Iberia
36.020539,-80.265763,2000 BOEING 737-823,American Airlines
46.528077,2.743423,Boeing 737NG 800/W,Ryanair
41.2114,-85.8561,2000 BOMBARDIER INC CL-600-2B19,"SOUTHSHORE AIRCRAFT IV LLC     - APPLETON, WI"
36.850021,-79.245644,2009 HAWKER BEECHCRAFT CORP HAWKER 750,"YORK AVIATION INC     - YORK, PA"
43.1625,-75.9406,2003 BOMBARDIER INC CL-600-2B19,American Eagle
36.127609,-86.642216,AIRBUS A319-111,Frontier Airlines
33.981628,-86.623778,2015 EMBRAER S A ERJ170-200LR,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN"
34.904209,134.365372,Boeing 737NG 846/W,Japan Airlines
60.812678,24.977221,Embraer EMB-190 LR,Finnair
52.627538,3.68246,Airbus A320 214,Aeroflot Russian Airlines
46.179028,14.407333,Airbus A320 214SL,Lufthansa
45.57925,5.856468,Airbus A321 131,Lufthansa
44.781624,-73.022972,Boeing 737NG 6CT,WestJet
39.4576,-84.5028,2010 PILATUS AIRCRAFT LTD PC-12/47E,"WYNALDA AVIATION LLC     - BELMONT, MI"
45.693508,-4.25774,Boeing 737NG 8AS/W,Ryanair
23.179367,119.593971,Airbus A320 214,Peach Aviation
41.5688,-84.0316,2004 BOEING 737-7H4,Southwest Airlines
22.330261,117.317902,Airbus A330 243,Hong Kong Airlines
60.986411,40.019073,Airbus A380 841,Asiana Airlines
33.561977,114.744934,Boeing 737NG 800/W,Xiamen Airlines
52.575256,17.851791,Embraer EMB-195 LR,Austrian
53.841015,14.481192,Airbus A330 343E,Air China
51.702988,-3.113807,Boeing 777 306ER,KLM Royal Dutch Airlines
47.045505,0.697843,Boeing 737NG 800/W,Ryanair
41.878812,12.247648,Embraer EMB-190 100,Alitalia
46.919022,19.100718,Bombardier DHC-8 402,Austrian
39.89941,-75.716942,Airbus A320 271NSL,Spirit Airlines
38.169157,-2.609671,Airbus A321 231SL,Vueling Airlines
43.0966,-77.1581,BOEING 737-824,United Airlines
62.323151,29.801534,Airbus A330 343E,Scandinavian Airlines System
-27.461655,-48.374722,Boeing 737NG 8EH/W,GOL
43.001881,26.75223,Airbus A320 232SL,Etihad Airways
36.270711,-78.546169,Embraer EMB-175 200LR,United Express
41.513517,2.463748,Boeing 737NG 7B6/W,Royal Air Maroc
34.052869,-118.699551,2003 BOEING 757-351,Delta Air Lines
33.9347,-83.318497,2008 EMBRAER ERJ170-200LR,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN"
63.431755,-17.46903,,
51.311691,6.467384,Diamond Aircraft Katana DA20-A1,Private
52.3685,0.2109,Reims/Cessna FR172G Rocket,Private
36.246319,140.55867,Airbus A321 231,Asiana Airlines
51.997971,-0.654907,1999 BOEING 777-223,American Airlines
30.536362,111.945786,Embraer EMB-195 LR,Tianjin Airlines
-37.486748,-57.659714,Avions de Transport Regional ATR 72 600,Avianca
48.596114,24.845726,Boeing 737 45D,LOT Polish Airlines
42.685867,1.47092,Boeing 737NG 705,Scandinavian Airlines System
34.307877,141.18071,Boeing 787 8,Scoot
52.510971,6.004185,Airbus A319 111,easyJet
52.4266,21.9799,Embraer EMB-170 ST,LOT Polish Airlines
40.073898,-73.857399,Airbus A321 231SL,JetBlue Airways
50.680958,1.601486,Airbus A330 343X,Air Canada
34.358,-118.8723,1998 DASSAULT AVIATION FALCON 2000,"COLDSPRINGS LIFT LLC     - LOS ANGELES, CA"
48.458321,6.369685,Embraer EMB-190 STD,KLM Cityhopper
33.352444,-84.119957,BOEING 737-832,Delta Air Lines
31.442369,-84.272461,2001 BOEING 737-8Q8,Sun Country Airlines
44.195298,8.98896,Boeing 737NG 8AS/W,Ryanair
44.544207,-77.612915,Airbus A320 214,Air Canada
45.406998,6.106371,Boeing 737NG 86J/W,Air Berlin
50.65079,5.082513,Airbus A320 271NSL,Lufthansa
34.83028,133.955292,Boeing 787 8,All Nippon Airways
49.014107,1.946242,Pilatus PC-XII 47E,Jetfly Aviation SA
47.163934,3.353577,Boeing 737NG 8JP/W,Norwegian Air International
43.0892,-80.0144,BOMBARDIER INC CL-600-2B19,Skywest Airlines
51.7375,6.1313,Glaser-Dirks DG-600 18,Private
41.88538,-8.51255,Airbus A319 131,British Airways
48.790558,16.884226,Airbus A320 232SL,Wizz Air
30.22934,-86.337406,1991 BOEING 757-232,"DELTA AIR LINES INC     - ATLANTA, GA"
53.116379,4.953029,Cessna 172P Skyhawk,Private
46.986145,-3.413452,Airbus A320 214,Iberia
46.343033,6.586716,Boeing 737NG 6H3,Tunisair
33.87392,-80.070251,2014 BOMBARDIER INC CL-600-2D24,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
35.703192,-86.376323, BOMBARDIER INC CL-600-2B19,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
33.218498,-84.341003,1999 BOEING 737-823,"AMERICAN AIRLINES INC     - FT WORTH, TX"
51.017994,4.804993,Airbus A330 343X,Lufthansa
34.646038,139.545593,Airbus A321 271NSL,All Nippon Airways
39.549042,-4.56058,Boeing 737NG 8Z9/W,SunExpress Germany
42.197323,-2.940631,Airbus A320 214SL,easyJet
50.295547,7.512046,Airbus A320 232,British Airways
43.0942,-74.855301,Embraer EMB-175 SU,Air Canada Express
43.98468,-76.374143,2008 AIRBUS A320-214,Virgin America
51.69809,5.802117,Eiri-Avion PIK-20 E,Private
40.4398,-72.7247,2008 EMBRAER ERJ 190-100 IGW,"US AIRWAYS INC     - FORT WORTH, TX"
55.52174,12.42657,Boeing 737NG 8JP/W,Norwegian Air International
47.177628,14.631866,Embraer EMB-195 LR,Austrian
56.75647,18.17688,Boeing 737NG 8JP/W,Norwegian Air International
45.459549,23.59301,Boeing 737NG 8F2/W,Turkish Airlines
37.1577,-76.3486,1996 RAYTHEON CORPORATE JETS INC HAWKER 800XP,"BELLA PHIA LLC     - PALM HARBOR, FL"
43.0911,-76.6391,2011 EMBRAER ERJ 190-100 IGW,"JETBLUE AIRWAYS CORP     - LONG ISLAND CITY, NY"
54.510204,-6.374484,Eurocopter EC145 C-2,Police Service of Northern Ireland
39.0912,-80.0822,Cessna Citation V,Chartright Air Inc
53.472462,-3.177149,Airbus A320 214,Aer Lingus
52.010022,5.094282,Piper PA-28 181 Archer III,Private
37.053393,-89.010813,2004 EMBRAER ERJ 170-100 SE,"SHUTTLE AMERICA CORP     - INDIANAPOLIS, IN"
46.661041,23.999834,Boeing 777 3F2ER,Turkish Airlines
43.3293,-76.3926,Bombardier CRJ 200ER,Air Canada Express
47.85584,13.962074,Airbus A319 111,easyJet Switzerland
40.200806,-71.462219,2014 AIRBUS INDUSTRIE A321-231,JetBlue Airways
45.63364,-0.50035,Airbus A320 214SL,easyJet
-29.917215,-61.89329,Boeing 737MAX 8,Aerolíneas Argentinas
31.2391,-88.804703,2000 BOEING 737-7H4,Southwest Airlines
39.825066,21.145752,Boeing 777 3F2ER,Turkish Airlines
-8.12202,115.142311,Airbus A320 216,Indonesia AirAsia
26.451354,122.328749,Airbus A321 231SL,Juneyao Airlines
61.436152,27.785441,Airbus A350 941,Finnair
33.296906,110.24154,Boeing 737NG 81B,China Southern Airlines
54.563599,-5.935863,Bombardier DHC-8 402,Flybe
50.324936,2.054949,Airbus A320 214,easyJet
51.380729,6.358032,,
38.740679,-80.146912,Boeing 737NG 8CT/W,WestJet
46.253998,5.718518,Airbus A320 211,Germanwings
39.480743,-76.359578,Airbus A321 211SL,Frontier Airlines
50.814789,14.410277,Bombardier CRJ 900 LR NG,Scandinavian Airlines System
39.678085,-86.436728,2001 BOEING 737-832,Delta Air Lines
-30.880474,150.053412,Boeing 787 9,All Nippon Airways
51.792599,6.133,Schempp-Hirth Ventus 2c xT,Private
35.9156,-83.7771,2000 AIRBUS INDUSTRIE A319-112,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
39.562699,-81.630127,Airbus A319 114,Air Canada Rouge
48.341939,9.688351,Airbus A320 214,Thomas Cook Airlines Belgium
36.0439,-86.638412,2005 BOEING 737-76N,Southwest Airlines
38.841881,19.580509,Boeing 737NG 86N,Blue Panorama Airlines
56.791908,8.45806,Airbus A321 211,WOW air
47.410721,-3.906876,Boeing 737NG 800/W,Jet2
41.3943,-89.0108,2004 EMBRAER EMB-145LR,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
38.3918,-78.2937,2000 BOEING 737-790,Southwest Airlines
44.750992,14.30634,Airbus A320 214,Edelweiss Air
49.385826,12.018898,Airbus A320 232,Orange2fly
41.938678,-81.010565,2015 BOEING 737-8H4,Southwest Airlines
39.168913,-91.669006,BOEING 737-8BK,Suncountry Airlines
33.620117,-79.570374,2013 EMBRAER ERJ170-200LR,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN"
21.980756,121.13327,2012 BOEING 777-323ER,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
22.574,120.3461,Avions de Transport Regional ATR 72 600,Uni Air
38.33139,1.908933,Boeing 737NG 8D6/W,Air Algerie
45.446503,6.941463,Airbus A321 231,Lufthansa
49.466969,3.82688,Airbus A321 131,Lufthansa
45.473373,19.570313,Boeing 737NG 8CX/W,Travel Service Airlines
51.684715,8.072281,Piper PA-34 200T Seneca II,Private
61.967056,14.518335,Boeing 737NG 883,Scandinavian Airlines System
34.704135,-81.609993,2015 BOMBARDIER INC CL-600-2D24,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
-18.572617,-42.74746,Boeing 737NG 76N/W,GOL
38.4272,140.411697,Boeing 777 246,Japan Airlines
32.603233,-96.498131,Boeing 737NG 7L9/W,Southwest Airlines
42.5825,-83.5524,2007 BOMBARDIER INC CL-600-2D24,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
38.357391,-81.139351,Embraer EMB-175 200LR,Alaska Airlines
46.734833,4.593893,Airbus A319 111,easyJet Europe
40.053959,24.55505,Boeing 737NG 8AS/W,Ryanair
37.416035,-75.844892,Airbus A321 211SL,Frontier Airlines
33.610016,-12.831583,Boeing 737NG 8AS/W,Ryanair
49.235092,13.732699,Airbus A320 214,Austrian
41.402817,-79.921196,2007 AIRBUS A319-132,Spirit Airlines
34.105049,-82.218422,2012 AIRBUS A320-232,Spirit Airlines
46.317383,-1.036011,Boeing 737NG 8K5/W,Thomson Airways
36.2751,-93.4248,1990 MCDONNELL DOUGLAS AIRCRAFT CO MD-88,"WILMINGTON TRUST CO TRUSTEE     - WILMINGTON, DE"
46.282516,6.174182,Airbus A318 111,Air France
43.922516,-77.49462,Bombardier DHC-8 402,Porter Airlines
39.60669,-78.175293,2001 BOEING 737-7H4,Southwest Airlines
-19.42369,-46.143215,2009 AIRBUS A330-243,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
38.568008,-76.339576,1967 PIPER PA-32-260,"ROTHERMEL MICHAEL J     - KLINGERSTOWN, PA"
51.813013,6.937485,,
38.797485,-81.853157,Embraer EMB-175 SU,Air Canada Express
46.550789,-0.64957,Airbus A319 111,Air France
27.2685,-82.4866,2003 EMBRAER EMB-145LR,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
51.869991,-1.474304,Boeing 787 9,Norwegian
51.011078,11.710683,Cessna Citation Sovereign,Travel Service Airlines
50.397949,-6.366794,2000 BOEING 777-223,American Airlines
51.297089,6.616739,Airbus A321 231,Lufthansa
34.353457,-89.338703,Boeing 737NG 73V/W,Southwest Airlines
52.295837,-7.375107,,
44.349655,17.652217,Embraer EMB-195 LR,Austrian
46.022985,5.217545,Airbus A321 211,Germania
33.490238,-79.796394,Airbus A319 111,Allegiant Air
22.034683,119.546131,Airbus A321 231,Air Macau
49.168396,24.069918,Boeing 737 36N/W,Ukraine International Airlines
42.97348,-79.095942,1997 BOEING 767-332,"DELTA AIR LINES INC     - ATLANTA, GA"
32.919601,-85.232803,2005 BOMBARDIER INC CL-600-2B19,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
35.549989,-80.61639,1997 MCDONNELL DOUGLAS DC-9-83(MD-83),"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
45.59671,0.96426,Boeing 737NG 86N/W,Scandinavian Airlines System
41.3296,12.1907,Boeing 717 2BL,Volotea
-21.483078,-46.799211,Boeing 737NG 8EH/W,GOL
47.901322,0.023381,Boeing 737NG 8K5/W,TUIfly
27.756353,-85.214714,2015 EMBRAER S A ERJ170-200LR,"REPUBLIC AIRLINE INC     - INDIANAPOLIS, IN"
-27.41872,153.03038,MBB Bo.105 CBS-5,Surf Life Saving Queensland Inc
26.777893,122.509737,Airbus A330 343E,Air China
44.950836,-64.33476,Raytheon Aircraft Company King Air C90A,CANLink Aviation Inc
1.151688,103.997187,Airbus A320 232,Tiger Airways
49.7303,8.6294,Piper PA-28 161 Warrior II,Private
32.81332,-83.0634, AIRBUS INDUSTRIE A320-214,"SUNRISE ASSET MANAGEMENT LLC     - LAS VEGAS, NV"
34.519322,-78.545952,2014 BOEING 737-8H4,Southwest Airlines
44.103973,-0.783926,Airbus A320 214SL,easyJet
35.645828,-79.626217,Cirrus Design SR22,Private
39.518381,-81.607178,AIRBUS INDUSTRIE A320-232,United Airlines
50.0795,15.5523,Bombardier CRJ 900 LR NG,Eurowings
-18.668192,-48.40781,Hawker Beechcraft Corp King Air C90GT,Engelux Constructora Ltda
45.308595,8.821821,Boeing 747 4R7F,Cargolux Italia
44.00322,-96.788593,Boeing 737NG 86J/W,Sunwing Airlines
48.300018,0.487201,Boeing 737NG 8K2/W,Transavia
52.3918,5.7275,Tecnam P.92 Echo 2000RG,Private
45.492197,0.000469,Boeing 737NG 800/W,Jet2
21.386238,120.213114,Boeing 737NG 800/W,T way Air
45.069351,3.250384,Boeing 737NG 800/W,Ryanair
42.449217,-76.838123,2002 EMBRAER EMB-145XR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
42.769403,-8.098137,1999 BOEING 777-223,American Airlines
31.6031,-96.7059,2003 BOEING 737-76Q,Southwest Airlines
40.683746,-75.548157,2006 AIRBUS A319-132,Spirit Airlines
35.87508,134.108963,Boeing 767 346ER,Japan Airlines
45.893902,-0.58269,Airbus A321 231SL,Vueling Airlines
-36.189896,147.867036,Boeing 737NG 838/W,Qantas
42.357369,-88.494618,Embraer EMB-175 200LR,United Express
58.214722,26.691904,Airbus A350 941,Qatar Airways
46.819519,8.29039,Airbus A330 302,Delta Air Lines
40.0279,-4.1834,Embraer EMB-195 AR,TAP Express
56.299622,-1.902965,Boeing 777 206ER,KLM Royal Dutch Airlines
34.207191,140.416656,1998 BOEING 767-332,Delta Air Lines
55.338318,8.880588,Airbus A319 112,Lufthansa
37.751541,23.433078,Piper PA-28 161 Warrior II,Global Aviation SA
24.225494,117.724915,Boeing 737NG 85C/W,Xiamen Airlines
53.007963,-5.707241,2001 AIRBUS INDUSTRIE A330-323,American Airlines
52.641084,6.33762,Embraer EMB-170 LR,Hop!
44.732346,18.303484,Boeing 737NG 8AS/W,Ryanair
37.489076,-79.53594,1998 AIRBUS INDUSTRIE A320-212,Delta Air Lines
45.472785,9.970227,Embraer EMB-195 LR,Air Dolomiti
40.078995,-4.129761,Airbus A330 202,Iberia
43.644725,-73.926675,Boeing 767 333ER/W,Air Canada Rouge
44.210148,19.3143,Airbus A320 214,Ural Airlines
51.318695,138.618881,Airbus A330 243,Hainan Airlines
22.725586,118.15681,Boeing 777 367,Cathay Pacific Airways
39.872398,-82.950699,2000 AIRBUS INDUSTRIE A319-131,"UNITED AIRLINES INC     - CHICAGO, IL"
38.7724,-119.1637,1993 BOEING 767-332,"DELTA AIR LINES INC     - ATLANTA, GA"
47.289368,10.765297,Airbus A318 111,Air France
50.412163,0.909341,737-8MG,JET2
30.528076,113.80829,Airbus A320 214SL,Tibet Airlines
42.279487,-73.70619,2004 BOMBARDIER INC CL-600-2B19,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
34.749023,139.709656,Airbus A320 214SL,StarFlyer
49.809586,2.127589,Airbus A320 232,British Airways
38.447912,-75.666626,Airbus A321 211SL,Delta Air Lines
49.005261,2.896849,Boeing 737NG 8AS/W,Ryanair
49.122757,3.010254,Airbus A319 111,Air France
40.943901,-85.113297,2005 BOMBARDIER INC CL-600-2C10,"GOJET AIRLINES LLC     - BRIDGETON, MO"
33.615875,114.72994,Airbus A321 231,China Southern Airlines
50.074173,11.397954,Airbus A320 214SL,easyJet Europe
38.89756,-93.224243,Boeing 737MAX 8,Southwest Airlines
33.343048,30.728701,Boeing 737NG 86Q/W,SunExpress Germany
34.212891,133.168762,Boeing 777 281,All Nippon Airways
48.40469,10.270121,Airbus A320 214SL,easyJet Europe
51.8973,6.5298,Schempp-Hirth Ventus cT,Private
33.315159,-84.169006,2000 AIRBUS A320-214,"SUNRISE ASSET MANAGEMENT LLC     - LAS VEGAS, NV"
34.567876,-82.297096,BOMBARDIER INC CL-600-2C10,SkyWest Airlines
53.010406,23.66951,Boeing 737NG 7Q8,SmartWings
59.570621,14.65979,Airbus A320 232SL,Wizz Air
30.69459,115.56244,Boeing 767 381ER/W,All Nippon Airways
30.921858,116.02683,Boeing 787 8,All Nippon Airways
49.498762,-3.380077,Textron Aviation Citation M2,Catreus
49.896103,11.018275,Bombardier DHC-8 402,Air Berlin
52.519455,5.586014,Bombardier CRJ 1000 NG,Air Nostrum
47.794531,0.065636,Airbus A320 214SL,Eurowings
51.759521,4.566675,Cessna 172P Skyhawk,Private
37.878979,-76.006157,2004 AIRBUS A320-232,JetBlue Airways
34.119811,-85.322685,1991 MCDONNELL DOUGLAS AIRCRAFT CO MD-88,"DELTA AIR LINES INC     - ATLANTA, GA"
31.845449,-85.377281,Embraer EMB-175 200LR,United Express
46.921967,-1.441818,Boeing 737NG 8AS/W,Ryanair
45.802139,-4.89839,Airbus A320 214,Aigle Azur
22.620346,117.981728,Airbus A320 214SL,Hong Kong Airlines
33.458351,-84.173943,2011 AIRBUS INDUSTRIE A320-232,Spirit Airlines
21.598376,118.934682,Boeing 737NG 86J/W,Eastar Jet
34.66058,133.254868,Boeing 777 246,Japan Airlines
45.77356,-0.35314,Airbus A319 112,Brussels Airlines
27.970493,-85.639397,2008 BOEING 737-824,United Airlines
38.222925,-81.709203,2011 BOEING 737-823,American Airlines
36.748057,-83.793367,2007 WIN-LYNN SERIES LLC LANCAIR ES-P,"AEOLUS LLC     - SISTERS, OR"
34.415508,133.204147,Boeing 737NG 846/W,Japan Airlines
55.699219,8.90858,Embraer EMB-190 STD,KLM Cityhopper
32.423168,-93.270787,2007 BOMBARDIER INC CL-600-2D24,Mesa Airlines
30.811623,-94.667596,1995 DASSAULT AVIATION FALCON 900,"MEREGRASS INC TGD EQUIPMENT LEASING LLC    - DALLAS, TX"
41.64093,13.371048,Boeing 737 4K5,AlbaStar
31.703199,-86.115402,2005 EMBRAER EMB-145XR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
-36.68335,144.358006,Boeing 787 8,Jetstar Airways
52.298,6.996,Schleicher ASH 26 E,Private
51.657574,20.157776,Airbus A321 211,Aeroflot Russian Airlines
39.3462,-88.5935,2004 EMBRAER EMB-145XR,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT"
56.164261,37.682523,Airbus A320 214,Aeroflot Russian Airlines
5.3321,100.308098,Avions de Transport Regional ATR 72 500,Firefly
48.770691,-0.113455,Boeing 787 9,Norwegian Air UK
38.498749,114.674636,Airbus A320 232,Shenzhen Airlines
36.753399,-82.905296,Boeing 737NG 7Q8/W,Southwest Airlines
46.512389,10.626457,Airbus A319 112,Air France
66.86237,-28.132866,1990 BOEING 767-332,"DELTA AIR LINES INC     - ATLANTA, GA"
34.349899,-80.13949,1988 MCDONNELL DOUGLAS AIRCRAFT CO MD-88,"WILMINGTON TRUST COMPANY TRUSTEE     - WILMINGTON, DE"
36.887371,-13.37621,Boeing 737NG 8C9/W,Luxair
26.9675,-81.3899,1979 PIPER PA-31T,"SCHWAB JOHN H     - LIBERAL, KS"
36.4484,-79.913207,2014 BOMBARDIER INC CL-600-2D24,"AMERICAN AIRLINES INC     - FORT WORTH, TX"
44.159775,21.066476,Boeing 737NG 9GJER/W,Travel Service Airlines
50.834518,2.835438,Airbus A320 214,Aer Lingus
51.125064,-10.121384,Boeing 787 8,Thomson Airways
-6.845367,107.568417,Boeing 737NG 86N/W,Garuda Indonesia
45.710129,13.360648,Embraer EMB-195 LR,Austrian
28.816347,113.69977,Boeing 737NG 79L/W,Air China
28.3228,-87.458603,2001 BOEING 737-924,United Airlines
45.803909,42.79298,Airbus A320 214SL,Aeroflot Russian Airlines
43.2206,-79.2153,Bombardier CRJ 200ER,Air Canada Express
24.046463,120.634,Airbus A350 941,Cathay Pacific Airways
51.683899,2.479347,Boeing 767 336ER,British Airways
37.3498,-82.202797,2007 BOEING 737-7H4,Southwest Airlines
32.755001,-81.330902,BOEING 737-824,United Airlines
44.486529,-78.129875,Embraer EMB-175 200LR,American Eagle
43.29689,0.663076,Airbus A320 214,easyJet
37.400208,-79.030736,2009 AIRBUS A320-214,American Airlines
42.852173,20.283312,Airbus A320 214,Freebird Airlines
44.766682,11.24496,Airbus A320 211,Tunisair
30.478449,114.09137,Airbus A320 214,China Southern Airlines
33.2747,-83.932701,1991 MCDONNELL DOUGLAS AIRCRAFT CO MD-88,"DELTA AIR LINES INC     - ATLANTA, GA"
-7.114609,112.53659,Boeing 737NG 8GP/W,Lion Air
24.676317,118.59218,Boeing 737NG 85C/W,Xiamen Airlines
57.224618,16.065644,Boeing 737NG 8K2/W,KLM Royal Dutch Airlines
47.2586,3.3353,Embraer EMB-195 LR,Flybe
31.884155,-90.603317,Airbus A321 231SL,Spirit Airlines
36.9949,-9.08657,Boeing 737NG 8JP/W,Norwegian Air International
34.17577,133.064453,Boeing 737NG 86N/W,Shenzhen Airlines
45.582458,2.832731,Airbus A319 112,Brussels Airlines
45.434147,8.845669,Airbus A320 211,Germanwings
38.345947,-77.77134,2014 AIRBUS A321-231,American Airlines
42.301804,0.458117,Boeing 737NG 8D6/W,Air Algerie
34.074981,-81.819477,2000 AIRBUS INDUSTRIE A319-112,"US AIRWAYS INC     - FORT WORTH, TX"
40.14409,-90.529029,2006 BOMBARDIER INC CL-600-2D24,Delta Air Lines
50.8859,13.7278,Bombardier DHC-8 402,Air Berlin
32.820419,-96.7901,2000 AIRBUS INDUSTRIE A300F4-622R,United Parcel Service
34.003712,-118.165909,1996 BOEING 777-222,United Airlines
25.07309,121.44796,Avions de Transport Regional ATR 72 600,Uni Air
47.066547,1.107436,Airbus A320 214SL,Vueling Airlines
51.611206,5.576527,Airbus A320 214SL,TAP Portugal
44.361877,-74.670151,Boeing 737NG 6CT,WestJet
20.075513,120.682367,Boeing 737NG 8H6/W,Malaysia Airlines
24.37262,-82.10836,2011 BOEING 737-823,American Airlines
34.989944,-78.555329,2001 BOEING 737-76N,Southwest Airlines
42.37478,19.47876,Airbus A320 232,Aegean Airlines
50.688078,4.947891,737-8AS,Ryanair
